seqname	sample	bp	cov	del	ins	indel	delRatio	insRatio	indelRatio	ReadNoDel	NoDelRatio
delreporter_original_BFP_PCR_pr870_pr875	BFP	1584	1191	282	1	283	0.2367758186	0.0008396306	0.2376154492	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1585	1191	282	0	282	0.2367758186	0	0.2367758186	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1586	1191	285	1	286	0.2392947103	0.0008396306	0.2401343409	906	0.7607052897
delreporter_original_BFP_PCR_pr870_pr875	BFP	1587	1191	282	1	283	0.2367758186	0.0008396306	0.2376154492	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1588	1191	282	3	285	0.2367758186	0.0025188917	0.2392947103	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1589	1191	292	0	292	0.2451721243	0	0.2451721243	899	0.7548278757
delreporter_original_BFP_PCR_pr870_pr875	BFP	1590	1191	282	0	282	0.2367758186	0	0.2367758186	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1591	1191	282	0	282	0.2367758186	0	0.2367758186	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1592	1191	282	0	282	0.2367758186	0	0.2367758186	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1593	1191	282	0	282	0.2367758186	0	0.2367758186	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1594	1191	284	0	284	0.2384550798	0	0.2384550798	907	0.7615449202
delreporter_original_BFP_PCR_pr870_pr875	BFP	1595	1191	282	0	282	0.2367758186	0	0.2367758186	909	0.7632241814
delreporter_original_BFP_PCR_pr870_pr875	BFP	1596	1191	253	1	254	0.2124265323	0.0008396306	0.2132661629	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1597	1191	253	1	254	0.2124265323	0.0008396306	0.2132661629	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1598	1191	253	0	253	0.2124265323	0	0.2124265323	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1599	1191	253	1	254	0.2124265323	0.0008396306	0.2132661629	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1600	1191	252	5	257	0.2115869018	0.0041981528	0.2157850546	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1601	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1602	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1603	1191	252	3	255	0.2115869018	0.0025188917	0.2141057935	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1604	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1605	1191	253	0	253	0.2124265323	0	0.2124265323	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1606	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1607	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1608	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1609	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1610	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1611	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1612	1191	252	5	257	0.2115869018	0.0041981528	0.2157850546	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1613	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1614	1191	253	5	258	0.2124265323	0.0041981528	0.2166246851	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1615	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1616	1191	253	2	255	0.2124265323	0.0016792611	0.2141057935	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1617	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1618	1191	254	3	257	0.2132661629	0.0025188917	0.2157850546	937	0.7867338371
delreporter_original_BFP_PCR_pr870_pr875	BFP	1619	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1620	1191	252	2	254	0.2115869018	0.0016792611	0.2132661629	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1621	1191	254	1	255	0.2132661629	0.0008396306	0.2141057935	937	0.7867338371
delreporter_original_BFP_PCR_pr870_pr875	BFP	1622	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1623	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1624	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1625	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1626	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1627	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1628	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1629	1191	252	3	255	0.2115869018	0.0025188917	0.2141057935	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1630	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1631	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1632	1191	252	3	255	0.2115869018	0.0025188917	0.2141057935	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1633	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1634	1191	253	0	253	0.2124265323	0	0.2124265323	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1635	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1636	1191	256	4	260	0.214945424	0.0033585223	0.2183039463	935	0.785054576
delreporter_original_BFP_PCR_pr870_pr875	BFP	1637	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1638	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1639	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1640	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1641	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1642	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1643	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1644	1191	253	2	255	0.2124265323	0.0016792611	0.2141057935	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1645	1191	253	0	253	0.2124265323	0	0.2124265323	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1646	1191	253	0	253	0.2124265323	0	0.2124265323	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1647	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1648	1191	253	0	253	0.2124265323	0	0.2124265323	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1649	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1650	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1651	1191	252	2	254	0.2115869018	0.0016792611	0.2132661629	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1652	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1653	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1654	1191	252	2	254	0.2115869018	0.0016792611	0.2132661629	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1655	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1656	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1657	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1658	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1659	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1660	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1661	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1662	1191	253	0	253	0.2124265323	0	0.2124265323	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1663	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1664	1191	254	0	254	0.2132661629	0	0.2132661629	937	0.7867338371
delreporter_original_BFP_PCR_pr870_pr875	BFP	1665	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1666	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1667	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1668	1191	254	2	256	0.2132661629	0.0016792611	0.214945424	937	0.7867338371
delreporter_original_BFP_PCR_pr870_pr875	BFP	1669	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1670	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1671	1191	253	0	253	0.2124265323	0	0.2124265323	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1672	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1673	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1674	1191	255	1	256	0.2141057935	0.0008396306	0.214945424	936	0.7858942065
delreporter_original_BFP_PCR_pr870_pr875	BFP	1675	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1676	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1677	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1678	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1679	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1680	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1681	1191	253	6	259	0.2124265323	0.0050377834	0.2174643157	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1682	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1683	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1684	1191	252	0	252	0.2115869018	0	0.2115869018	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1685	1191	286	7	293	0.2401343409	0.0058774139	0.2460117548	905	0.7598656591
delreporter_original_BFP_PCR_pr870_pr875	BFP	1686	1191	235	0	235	0.1973131822	0	0.1973131822	956	0.8026868178
delreporter_original_BFP_PCR_pr870_pr875	BFP	1687	1191	235	0	235	0.1973131822	0	0.1973131822	956	0.8026868178
delreporter_original_BFP_PCR_pr870_pr875	BFP	1688	1191	235	0	235	0.1973131822	0	0.1973131822	956	0.8026868178
delreporter_original_BFP_PCR_pr870_pr875	BFP	1689	1191	235	0	235	0.1973131822	0	0.1973131822	956	0.8026868178
delreporter_original_BFP_PCR_pr870_pr875	BFP	1690	1191	235	0	235	0.1973131822	0	0.1973131822	956	0.8026868178
delreporter_original_BFP_PCR_pr870_pr875	BFP	1691	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1692	1191	235	1	236	0.1973131822	0.0008396306	0.1981528128	956	0.8026868178
delreporter_original_BFP_PCR_pr870_pr875	BFP	1693	1191	236	1	237	0.1981528128	0.0008396306	0.1989924433	955	0.8018471872
delreporter_original_BFP_PCR_pr870_pr875	BFP	1694	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1695	1191	234	1	235	0.1964735516	0.0008396306	0.1973131822	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1696	1191	251	1	252	0.2107472712	0.0008396306	0.2115869018	940	0.7892527288
delreporter_original_BFP_PCR_pr870_pr875	BFP	1697	1191	251	0	251	0.2107472712	0	0.2107472712	940	0.7892527288
delreporter_original_BFP_PCR_pr870_pr875	BFP	1698	1191	251	1	252	0.2107472712	0.0008396306	0.2115869018	940	0.7892527288
delreporter_original_BFP_PCR_pr870_pr875	BFP	1699	1191	253	2	255	0.2124265323	0.0016792611	0.2141057935	938	0.7875734677
delreporter_original_BFP_PCR_pr870_pr875	BFP	1700	1191	251	0	251	0.2107472712	0	0.2107472712	940	0.7892527288
delreporter_original_BFP_PCR_pr870_pr875	BFP	1701	1191	244	4	248	0.2048698573	0.0033585223	0.2082283795	947	0.7951301427
delreporter_original_BFP_PCR_pr870_pr875	BFP	1702	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1703	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1704	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1705	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1706	1191	234	1	235	0.1964735516	0.0008396306	0.1973131822	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1707	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1708	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1709	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1710	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1711	1191	234	19	253	0.1964735516	0.0159529807	0.2124265323	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1712	1191	234	1	235	0.1964735516	0.0008396306	0.1973131822	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1713	1191	234	2	236	0.1964735516	0.0016792611	0.1981528128	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1714	1191	244	3	247	0.2048698573	0.0025188917	0.207388749	947	0.7951301427
delreporter_original_BFP_PCR_pr870_pr875	BFP	1715	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1716	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1717	1191	236	0	236	0.1981528128	0	0.1981528128	955	0.8018471872
delreporter_original_BFP_PCR_pr870_pr875	BFP	1718	1191	236	1	237	0.1981528128	0.0008396306	0.1989924433	955	0.8018471872
delreporter_original_BFP_PCR_pr870_pr875	BFP	1719	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1720	1191	252	1	253	0.2115869018	0.0008396306	0.2124265323	939	0.7884130982
delreporter_original_BFP_PCR_pr870_pr875	BFP	1721	1191	234	0	234	0.1964735516	0	0.1964735516	957	0.8035264484
delreporter_original_BFP_PCR_pr870_pr875	BFP	1722	1191	214	7	221	0.1796809404	0.0058774139	0.1855583543	977	0.8203190596
delreporter_original_BFP_PCR_pr870_pr875	BFP	1723	1191	213	0	213	0.1788413098	0	0.1788413098	978	0.8211586902
delreporter_original_BFP_PCR_pr870_pr875	BFP	1724	1191	213	0	213	0.1788413098	0	0.1788413098	978	0.8211586902
delreporter_original_BFP_PCR_pr870_pr875	BFP	1725	1191	214	0	214	0.1796809404	0	0.1796809404	977	0.8203190596
delreporter_original_BFP_PCR_pr870_pr875	BFP	1726	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1727	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1728	1191	184	1	185	0.1544920235	0.0008396306	0.1553316541	1007	0.8455079765
delreporter_original_BFP_PCR_pr870_pr875	BFP	1729	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1730	1191	182	19	201	0.1528127624	0.0159529807	0.1687657431	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1731	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1732	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1733	1191	182	20	202	0.1528127624	0.0167926113	0.1696053736	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1734	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1735	1191	182	2	184	0.1528127624	0.0016792611	0.1544920235	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1736	1191	182	1	183	0.1528127624	0.0008396306	0.1536523929	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1737	1191	183	4	187	0.1536523929	0.0033585223	0.1570109152	1008	0.8463476071
delreporter_original_BFP_PCR_pr870_pr875	BFP	1738	1191	182	18	200	0.1528127624	0.0151133501	0.1679261125	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1739	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1740	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1741	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1742	1191	183	2	185	0.1536523929	0.0016792611	0.1553316541	1008	0.8463476071
delreporter_original_BFP_PCR_pr870_pr875	BFP	1743	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1744	1191	182	0	182	0.1528127624	0	0.1528127624	1009	0.8471872376
delreporter_original_BFP_PCR_pr870_pr875	BFP	1745	1191	186	3	189	0.1561712846	0.0025188917	0.1586901763	1005	0.8438287154
delreporter_original_BFP_PCR_pr870_pr875	BFP	1746	1191	149	0	149	0.1251049538	0	0.1251049538	1042	0.8748950462
delreporter_original_BFP_PCR_pr870_pr875	BFP	1747	1191	149	0	149	0.1251049538	0	0.1251049538	1042	0.8748950462
delreporter_original_BFP_PCR_pr870_pr875	BFP	1748	1191	149	0	149	0.1251049538	0	0.1251049538	1042	0.8748950462
delreporter_original_BFP_PCR_pr870_pr875	BFP	1749	1191	149	1	150	0.1251049538	0.0008396306	0.1259445844	1042	0.8748950462
delreporter_original_BFP_PCR_pr870_pr875	BFP	1750	1191	149	0	149	0.1251049538	0	0.1251049538	1042	0.8748950462
delreporter_original_BFP_PCR_pr870_pr875	BFP	1751	1191	149	0	149	0.1251049538	0	0.1251049538	1042	0.8748950462
delreporter_original_BFP_PCR_pr870_pr875	BFP	1752	1191	170	3	173	0.1427371956	0.0025188917	0.1452560873	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1753	1191	172	2	174	0.1444164568	0.0016792611	0.1460957179	1019	0.8555835432
delreporter_original_BFP_PCR_pr870_pr875	BFP	1754	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1755	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1756	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1757	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1758	1191	180	6	186	0.1511335013	0.0050377834	0.1561712846	1011	0.8488664987
delreporter_original_BFP_PCR_pr870_pr875	BFP	1759	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1760	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1761	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1762	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1763	1191	170	0	170	0.1427371956	0	0.1427371956	1021	0.8572628044
delreporter_original_BFP_PCR_pr870_pr875	BFP	1764	1191	136	0	136	0.1141897565	0	0.1141897565	1055	0.8858102435
delreporter_original_BFP_PCR_pr870_pr875	BFP	1765	1191	136	0	136	0.1141897565	0	0.1141897565	1055	0.8858102435
delreporter_original_BFP_PCR_pr870_pr875	BFP	1766	1191	136	1	137	0.1141897565	0.0008396306	0.1150293871	1055	0.8858102435
delreporter_original_BFP_PCR_pr870_pr875	BFP	1767	1191	154	0	154	0.1293031066	0	0.1293031066	1037	0.8706968934
delreporter_original_BFP_PCR_pr870_pr875	BFP	1768	1191	154	3	157	0.1293031066	0.0025188917	0.1318219983	1037	0.8706968934
delreporter_original_BFP_PCR_pr870_pr875	BFP	1769	1191	154	0	154	0.1293031066	0	0.1293031066	1037	0.8706968934
delreporter_original_BFP_PCR_pr870_pr875	BFP	1770	1191	154	1	155	0.1293031066	0.0008396306	0.1301427372	1037	0.8706968934
delreporter_original_BFP_PCR_pr870_pr875	BFP	1771	1191	154	0	154	0.1293031066	0	0.1293031066	1037	0.8706968934
delreporter_original_BFP_PCR_pr870_pr875	BFP	1772	1191	154	0	154	0.1293031066	0	0.1293031066	1037	0.8706968934
delreporter_original_BFP_PCR_pr870_pr875	BFP	1773	1191	154	2	156	0.1293031066	0.0016792611	0.1309823678	1037	0.8706968934
delreporter_original_BFP_PCR_pr870_pr875	BFP	1774	1191	141	1	142	0.1183879093	0.0008396306	0.1192275399	1050	0.8816120907
delreporter_original_BFP_PCR_pr870_pr875	BFP	1775	1191	141	1	142	0.1183879093	0.0008396306	0.1192275399	1050	0.8816120907
delreporter_original_BFP_PCR_pr870_pr875	BFP	1776	1191	141	1	142	0.1183879093	0.0008396306	0.1192275399	1050	0.8816120907
delreporter_original_BFP_PCR_pr870_pr875	BFP	1777	1191	142	2	144	0.1192275399	0.0016792611	0.120906801	1049	0.8807724601
delreporter_original_BFP_PCR_pr870_pr875	BFP	1778	1191	141	1	142	0.1183879093	0.0008396306	0.1192275399	1050	0.8816120907
delreporter_original_BFP_PCR_pr870_pr875	BFP	1779	1191	121	0	121	0.1015952981	0	0.1015952981	1070	0.8984047019
delreporter_original_BFP_PCR_pr870_pr875	BFP	1780	1191	120	0	120	0.1007556675	0	0.1007556675	1071	0.8992443325
delreporter_original_BFP_PCR_pr870_pr875	BFP	1781	1191	120	0	120	0.1007556675	0	0.1007556675	1071	0.8992443325
delreporter_original_BFP_PCR_pr870_pr875	BFP	1782	1191	124	1	125	0.1041141898	0.0008396306	0.1049538203	1067	0.8958858102
delreporter_original_BFP_PCR_pr870_pr875	BFP	1783	1191	120	0	120	0.1007556675	0	0.1007556675	1071	0.8992443325
delreporter_original_BFP_PCR_pr870_pr875	BFP	1784	1191	120	0	120	0.1007556675	0	0.1007556675	1071	0.8992443325
delreporter_original_BFP_PCR_pr870_pr875	BFP	1785	1191	120	1	121	0.1007556675	0.0008396306	0.1015952981	1071	0.8992443325
delreporter_original_BFP_PCR_pr870_pr875	BFP	1786	1191	120	0	120	0.1007556675	0	0.1007556675	1071	0.8992443325
delreporter_original_BFP_PCR_pr870_pr875	BFP	1787	1191	120	13	133	0.1007556675	0.0109151973	0.1116708648	1071	0.8992443325
delreporter_original_BFP_PCR_pr870_pr875	BFP	1788	1191	120	0	120	0.1007556675	0	0.1007556675	1071	0.8992443325
delreporter_original_BFP_PCR_pr870_pr875	BFP	1789	1191	96	0	96	0.080604534	0	0.080604534	1095	0.919395466
delreporter_original_BFP_PCR_pr870_pr875	BFP	1790	1191	96	1	97	0.080604534	0.0008396306	0.0814441646	1095	0.919395466
delreporter_original_BFP_PCR_pr870_pr875	BFP	1791	1191	111	3	114	0.0931989924	0.0025188917	0.0957178841	1080	0.9068010076
delreporter_original_BFP_PCR_pr870_pr875	BFP	1792	1191	96	0	96	0.080604534	0	0.080604534	1095	0.919395466
delreporter_original_BFP_PCR_pr870_pr875	BFP	1793	1191	96	0	96	0.080604534	0	0.080604534	1095	0.919395466
delreporter_original_BFP_PCR_pr870_pr875	BFP	1794	1191	96	0	96	0.080604534	0	0.080604534	1095	0.919395466
