group	group_name	start	end	width	names
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D74=1X581=1I4=1I1235=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/124699/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2I773=1D65=2D750=1I229=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/125324/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	228=1D557=1D1037=1D98=	1920	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/125348/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/125374/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	104=3D1X5=3D1X245=1D1560=	1916	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/125479/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	807=1I582=1I534=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/125518/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/125640/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1S77=1I52=1I326=1I490=1I124=1D853=	1927	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/125751/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=59D194=1D127=1I228=1I129=1X2=1X1=8D2=2X3=9D1X7=2X1=2X1=1I2=1X2=4D2=1X3=1I5=1D2=3X1=4D3=1I1X4=8I3=5I4=1X1=12D62=1I54=1I72=1D56=1D10=1I189=1D145=1D109=1I85=1I56=1D13=1I123=	1844	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126138/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	32=1D69=1X26=1I136=1I17=1I75=1D54=1I402=1I116=1I144=1D716=1D17=1D113=10S	1934	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126139/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D724=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1054	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126239/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	700=1I239=6D978=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126263/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	60=40D8=4X2=5D3=1X1=1X2=1X2=2X3=2I2X2=1I4=1X2=340D1X4=2X1=6X2=2X4=3I2=1X1=2I214=263D934=	1283	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126265/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1X1820=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126269/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	941=4D978=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126431/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	369=1D123=1D256=1D125=1D85=3X2=3X638=1I256=1D58=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/118523/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=206I696=1D164=3X2=3X96=3X24=1X20=1X1=1X54=1X2=1X5=1X111=1X38=1I533=1D58=	2128	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/119072/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/119417/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D746=1I72=1I22=1I582=1I265=1D122=	1914	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/119616/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	77=1D25=1I185=1D166=1D244=1D421=1I57=1I327=1I12=1I317=1D14=2X71=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/119707/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=59D679=1X2=1X1=8D2=2X3=9D1X7=2X1=2X1=1I2=1X2=4D2=1X3=1I5=1D2=3X1=4D3=1I1X4=8I3=5I4=1X1=12D979=	1842	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/120007/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D75=1I1097=1I586=1D136=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/121102/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=14D1806=	1909	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/121202/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I179=1D657=8I4=1X75=1I903=	1932	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/121319/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/121441/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	77=1I26=1I39=1I62=1I84=1D174=1I25=1I298=1I56=1D266=1I551=1D163=1D97=1X	1927	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/121575/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	77=1D884=3X2=3X953=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/121614/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	77=1I24=12D967=1I843=	1913	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/122192/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I843=18D227=1I10=1D313=1D408=	1905	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/122393/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I842=146I978=	2070	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/122611/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	393=1D1528=	1921	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/122714/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D472=1D770=1D238=1D293=1D33=	1907	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/123042/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	2=1D100=14D1806=	1908	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/123218/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=172D669=253I1X978=	2004	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/123363/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126536/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I290=1D551=2I17=3X2=3X66=1I30=3X24=1X134=1I694=1X	1927	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126635/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D443=1I284=1I31=1D153=970I3=4I1=1X919=1D58=	2896	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126686/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126788/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	77=1D24=1I837=6D10=2X1=12D3=3I950=	1908	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/126828/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	25=118D795=11D696=1I278=	1795	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/127355/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	177=1D677=1I90=1D4=1D350=1D233=1D28=1D67=1D227=1I63=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/127424/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	935=4D984=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/127460/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D74=2I185=2D80=1I24=1D551=1I1X11=1I5=3X2=3X87=1I72=1D171=1D580=1I41=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/127574/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D1422=1D387=	1910	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/127674/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	95=1D175=1I236=1I84=1D250=1I34=1D46=1I256=1D55=1D250=1I101=1I88=1I76=1D171=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/127899/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1200=1I624=1D98=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/128156/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I704=1I679=1D125=1D310=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/16755/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=14D1806=	1909	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/18445/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I458=1D974=1D264=1D122=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/18654/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I266=1X215=1D273=1D85=18D175=1D519=1I175=1I90=	1905	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/19387/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I146=1I218=1D379=1D91=6D978=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/19532/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	129=1I691=1D124=2D131=1I570=1I243=1X31=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/20111/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	44=1I59=2I428=1D1390=	1924	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/20271/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I111=1I749=3X2=3X96=3X417=1I143=1I171=1D122=	1926	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/20578/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/20614/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D399=1I19=1D396=1I533=1I44=1I319=1D98=	1913	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/20852/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/20894/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	740=1D198=6D255=1I66=1I534=1I123=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/20896/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I837=6D978=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/20927/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	935=4D462=1I385=1D136=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/21145/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	945=1I978=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/21443/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D724=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1054	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/21699/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/22096/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	44=1I59=172D601=1D67=253I1X161=1D782=1D33=	2002	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/22504/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D1222=1I554=1D33=	1911	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/22810/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	305=1I280=1D488=1D848=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/22966/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	25=118D442=1D352=11D974=	1793	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/23505/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/23548/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/23552/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D1810=	1911	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/131562/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	18=1I63=1I22=9D1X178=1I78=1D23=1D470=1I68=13D255=1D106=1I615=	1902	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/131589/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/131904/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I655=1I249=1I602=1D177=1I137=9S	1935	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/132237/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	273=1D62=1I131=1D155=1D116=1I541=1I97=1D253=1D39=1D113=1D136=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/132250/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	585=1D256=1D268=1I812=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/132814/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	77=1D1582=1D163=1D98=	1920	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133043/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D724=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1054	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133092/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	941=4D978=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133111/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	44=1D17=2X48=1D141=1I156=1I432=1D96=6D295=1I349=1D18=1I37=1I207=1D70=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133196/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133463/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2D135=1D116=1D471=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1X1=1X5=3I3=	1050	1	959	959	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133506/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	101=12D746=1I1063=	1911	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133639/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	111=2D1100=1D577=1I132=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133645/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133949/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/133950/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134027/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1423=1D499=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134074/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I138=1D721=3X2=3X953=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134100/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	939=6D978=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/24453/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1X1820=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/24532/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1S103=1I836=6D978=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/25112/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	44=1I59=9D1X266=1I60=1I204=1I289=13D855=1D40=1I48=1D32=	1903	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/25768/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	868=1D281=1D772=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/25825/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/25865/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	14S234=1D399=1I305=6D879=1D35=1D62=	1929	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/128822/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I185=1D1150=1D483=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/128839/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	44=1I58=1I526=1I72=1D39=1D547=1I194=1I163=1I278=	1927	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/128987/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I291=1D1529=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/129292/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/129393/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I837=6D978=	1918	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/129572/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I883=1I19=1I919=	1926	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/129652/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/129824/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=2I842=825I978=	2750	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/130314/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	25=118D795=11D837=1D136=	1793	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/130434/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D74=1I203=1I1618=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/130445/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	855=1I607=1I329=1I132=	1926	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/130677/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	772=1I36=1I77=1I13=1I80=1I154=1I791=	1929	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/130974/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=13D1X821=7D444=1D161=1D337=1D33=	1900	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/131162/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/136341/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	478=1I1445=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/136610/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I773=1D1046=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/136655/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I860=3X2=3X953=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/136734/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1920=	1920	1	1920	1920	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/136835/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I404=1I438=5D124=1I849=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/137275/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I1707=1D113=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/137381/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D75=2D212=1D39=1D471=4I3=1X1=2X2=1I2=3X2=1X2=2X2=2I2=3I2=3X2=1I3=2X1=3X2=1I3=3I1=1X3=1X3=44I1=1X3=1I1=2X4=5I2=1X2=1I6=2X3=2I3=3I1X2=3X1=2X2=8I3=1X1=3X2=1X2=13I3=4X2=1I1X3=1X3=3I3=1X	1051	1	960	960	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/137632/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	25=118D226=1D575=1I978=	1805	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/137739/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	25=118D733=1D61=11D957=	1776	1	1906	1906	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/137867/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/137892/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I291=1D1072=1D456=	1922	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/138107/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/138199/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I17=1I1804=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/138270/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	27=1D74=1I1821=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/138271/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	58=1I44=1I186=1I400=1D14=1D143=1I212=1I272=1I70=1I521=	1927	1	1922	1922	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/139149/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	935=4D984=	1919	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/140197/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1923=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/140256/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	984=1I839=1I100=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/140268/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I223=1I1598=	1925	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/140863/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I903=1D601=1D255=1D58=	1921	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134110/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I215=1D621=6D978=	1917	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134120/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	1535=1I265=1D122=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134369/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I537=1I100=1I1183=	1926	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134524/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I1821=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134575/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	102=1I843=1D33=1X943=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134577/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1820=	1924	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134598/ccs
delreporter_mcherry_full_replace_PCR_pr870_pr875	+	103=1I1492=1D327=	1923	1	1923	1923	0	m180118_112736_42155_c101402132550000001823307603141895_s1_X0/134708/ccs
