group	group_name	start	end	width	names
244	NA	913	912	0	I
244	NA	913	915	3	=
244	NA	916	915	0	I
244	NA	916	916	1	X
244	NA	917	918	2	=
244	NA	919	921	3	X
244	NA	922	922	1	=
244	NA	923	924	2	X
244	NA	925	926	2	=
244	NA	927	926	0	I
244	NA	927	929	3	=
244	NA	930	930	1	X
244	NA	931	931	1	=
244	NA	932	934	3	X
244	NA	935	936	2	=
244	NA	937	937	1	X
244	NA	938	939	2	=
244	NA	940	939	0	I
244	NA	940	942	3	=
244	NA	943	946	4	X
244	NA	947	948	2	=
244	NA	949	948	0	I
244	NA	949	949	1	X
244	NA	950	952	3	=
244	NA	953	953	1	X
244	NA	954	956	3	=
244	NA	957	956	0	I
244	NA	957	959	3	=
244	NA	960	960	1	X
245	NA	1	700	700	=
245	NA	701	700	0	I
245	NA	701	939	239	=
245	NA	940	945	6	D
245	NA	946	1923	978	=
246	NA	1	60	60	=
246	NA	61	100	40	D
246	NA	101	108	8	=
246	NA	109	112	4	X
246	NA	113	114	2	=
246	NA	115	119	5	D
246	NA	120	122	3	=
246	NA	123	123	1	X
246	NA	124	124	1	=
246	NA	125	125	1	X
246	NA	126	127	2	=
246	NA	128	128	1	X
246	NA	129	130	2	=
246	NA	131	132	2	X
246	NA	133	135	3	=
246	NA	136	135	0	I
246	NA	136	137	2	X
246	NA	138	139	2	=
246	NA	140	139	0	I
246	NA	140	143	4	=
246	NA	144	144	1	X
246	NA	145	146	2	=
246	NA	147	486	340	D
246	NA	487	487	1	X
246	NA	488	491	4	=
246	NA	492	493	2	X
246	NA	494	494	1	=
246	NA	495	500	6	X
246	NA	501	502	2	=
246	NA	503	504	2	X
246	NA	505	508	4	=
246	NA	509	508	0	I
246	NA	509	510	2	=
246	NA	511	511	1	X
246	NA	512	512	1	=
246	NA	513	512	0	I
246	NA	513	726	214	=
246	NA	727	989	263	D
246	NA	990	1923	934	=
247	NA	1	102	102	=
247	NA	103	103	1	X
247	NA	104	1923	1820	=
248	NA	1	941	941	=
248	NA	942	945	4	D
248	NA	946	1923	978	=
249	NA	1	369	369	=
249	NA	370	370	1	D
249	NA	371	493	123	=
249	NA	494	494	1	D
249	NA	495	750	256	=
249	NA	751	751	1	D
249	NA	752	876	125	=
249	NA	877	877	1	D
249	NA	878	962	85	=
249	NA	963	965	3	X
249	NA	966	967	2	=
249	NA	968	970	3	X
249	NA	971	1608	638	=
249	NA	1609	1608	0	I
249	NA	1609	1864	256	=
249	NA	1865	1865	1	D
249	NA	1866	1923	58	=
250	NA	1	101	101	=
250	NA	102	101	0	I
250	NA	102	797	696	=
250	NA	798	798	1	D
250	NA	799	962	164	=
250	NA	963	965	3	X
250	NA	966	967	2	=
250	NA	968	970	3	X
250	NA	971	1066	96	=
250	NA	1067	1069	3	X
250	NA	1070	1093	24	=
250	NA	1094	1094	1	X
250	NA	1095	1114	20	=
250	NA	1115	1115	1	X
250	NA	1116	1116	1	=
250	NA	1117	1117	1	X
250	NA	1118	1171	54	=
250	NA	1172	1172	1	X
250	NA	1173	1174	2	=
250	NA	1175	1175	1	X
250	NA	1176	1180	5	=
250	NA	1181	1181	1	X
250	NA	1182	1292	111	=
250	NA	1293	1293	1	X
250	NA	1294	1331	38	=
250	NA	1332	1331	0	I
250	NA	1332	1864	533	=
250	NA	1865	1865	1	D
250	NA	1866	1923	58	=
251	NA	1	1923	1923	=
252	NA	1	101	101	=
252	NA	102	113	12	D
252	NA	114	859	746	=
252	NA	860	859	0	I
252	NA	860	931	72	=
252	NA	932	931	0	I
252	NA	932	953	22	=
252	NA	954	953	0	I
252	NA	954	1535	582	=
252	NA	1536	1535	0	I
252	NA	1536	1800	265	=
252	NA	1801	1801	1	D
252	NA	1802	1923	122	=
253	NA	1	77	77	=
253	NA	78	78	1	D
253	NA	79	103	25	=
253	NA	104	103	0	I
253	NA	104	288	185	=
253	NA	289	289	1	D
253	NA	290	455	166	=
253	NA	456	456	1	D
253	NA	457	700	244	=
253	NA	701	701	1	D
253	NA	702	1122	421	=
253	NA	1123	1122	0	I
253	NA	1123	1179	57	=
253	NA	1180	1179	0	I
253	NA	1180	1506	327	=
253	NA	1507	1506	0	I
253	NA	1507	1518	12	=
253	NA	1519	1518	0	I
253	NA	1519	1835	317	=
253	NA	1836	1836	1	D
253	NA	1837	1850	14	=
253	NA	1851	1852	2	X
253	NA	1853	1923	71	=
254	NA	1	103	103	=
254	NA	104	162	59	D
254	NA	163	841	679	=
254	NA	842	842	1	X
254	NA	843	844	2	=
254	NA	845	845	1	X
254	NA	846	846	1	=
254	NA	847	854	8	D
254	NA	855	856	2	=
254	NA	857	858	2	X
254	NA	859	861	3	=
254	NA	862	870	9	D
254	NA	871	871	1	X
254	NA	872	878	7	=
254	NA	879	880	2	X
254	NA	881	881	1	=
254	NA	882	883	2	X
254	NA	884	884	1	=
254	NA	885	884	0	I
254	NA	885	886	2	=
254	NA	887	887	1	X
254	NA	888	889	2	=
254	NA	890	893	4	D
254	NA	894	895	2	=
254	NA	896	896	1	X
254	NA	897	899	3	=
254	NA	900	899	0	I
254	NA	900	904	5	=
254	NA	905	905	1	D
254	NA	906	907	2	=
254	NA	908	910	3	X
254	NA	911	911	1	=
254	NA	912	915	4	D
254	NA	916	918	3	=
254	NA	919	918	0	I
254	NA	919	919	1	X
254	NA	920	923	4	=
254	NA	924	923	0	I
254	NA	924	926	3	=
254	NA	927	926	0	I
254	NA	927	930	4	=
254	NA	931	931	1	X
254	NA	932	932	1	=
254	NA	933	944	12	D
254	NA	945	1923	979	=
255	NA	1	27	27	=
255	NA	28	28	1	D
255	NA	29	103	75	=
255	NA	104	103	0	I
255	NA	104	1200	1097	=
255	NA	1201	1200	0	I
255	NA	1201	1786	586	=
255	NA	1787	1787	1	D
255	NA	1788	1923	136	=
256	NA	1	103	103	=
256	NA	104	117	14	D
256	NA	118	1923	1806	=
257	NA	1	103	103	=
257	NA	104	103	0	I
257	NA	104	282	179	=
257	NA	283	283	1	D
257	NA	284	940	657	=
257	NA	941	940	0	I
257	NA	941	944	4	=
257	NA	945	945	1	X
257	NA	946	1020	75	=
257	NA	1021	1020	0	I
257	NA	1021	1923	903	=
258	NA	1	1923	1923	=
259	NA	1	77	77	=
259	NA	78	77	0	I
259	NA	78	103	26	=
259	NA	104	103	0	I
259	NA	104	142	39	=
259	NA	143	142	0	I
259	NA	143	204	62	=
259	NA	205	204	0	I
259	NA	205	288	84	=
259	NA	289	289	1	D
259	NA	290	463	174	=
259	NA	464	463	0	I
259	NA	464	488	25	=
259	NA	489	488	0	I
259	NA	489	786	298	=
259	NA	787	786	0	I
259	NA	787	842	56	=
259	NA	843	843	1	D
259	NA	844	1109	266	=
259	NA	1110	1109	0	I
259	NA	1110	1660	551	=
259	NA	1661	1661	1	D
259	NA	1662	1824	163	=
259	NA	1825	1825	1	D
259	NA	1826	1922	97	=
259	NA	1923	1923	1	X
260	NA	1	77	77	=
260	NA	78	78	1	D
260	NA	79	962	884	=
260	NA	963	965	3	X
260	NA	966	967	2	=
260	NA	968	970	3	X
260	NA	971	1923	953	=
261	NA	1	77	77	=
261	NA	78	77	0	I
261	NA	78	101	24	=
261	NA	102	113	12	D
261	NA	114	1080	967	=
261	NA	1081	1080	0	I
261	NA	1081	1923	843	=
262	NA	1	102	102	=
262	NA	103	102	0	I
262	NA	103	945	843	=
262	NA	946	963	18	D
262	NA	964	1190	227	=
262	NA	1191	1190	0	I
262	NA	1191	1200	10	=
262	NA	1201	1201	1	D
262	NA	1202	1514	313	=
262	NA	1515	1515	1	D
262	NA	1516	1923	408	=
263	NA	1	103	103	=
263	NA	104	103	0	I
263	NA	104	945	842	=
263	NA	946	945	0	I
263	NA	946	1923	978	=
264	NA	1	393	393	=
264	NA	394	394	1	D
264	NA	395	1922	1528	=
265	NA	1	101	101	=
265	NA	102	113	12	D
265	NA	114	585	472	=
265	NA	586	586	1	D
265	NA	587	1356	770	=
265	NA	1357	1357	1	D
265	NA	1358	1595	238	=
265	NA	1596	1596	1	D
265	NA	1597	1889	293	=
265	NA	1890	1890	1	D
265	NA	1891	1923	33	=
266	NA	1	2	2	=
266	NA	3	3	1	D
266	NA	4	103	100	=
266	NA	104	117	14	D
266	NA	118	1923	1806	=
267	NA	1	103	103	=
267	NA	104	275	172	D
267	NA	276	944	669	=
267	NA	945	944	0	I
267	NA	945	945	1	X
267	NA	946	1923	978	=
268	NA	1	1923	1923	=
269	NA	1	103	103	=
269	NA	104	103	0	I
269	NA	104	393	290	=
269	NA	394	394	1	D
269	NA	395	945	551	=
269	NA	946	945	0	I
269	NA	946	962	17	=
269	NA	963	965	3	X
269	NA	966	967	2	=
269	NA	968	970	3	X
269	NA	971	1036	66	=
269	NA	1037	1036	0	I
269	NA	1037	1066	30	=
269	NA	1067	1069	3	X
269	NA	1070	1093	24	=
269	NA	1094	1094	1	X
269	NA	1095	1228	134	=
269	NA	1229	1228	0	I
269	NA	1229	1922	694	=
269	NA	1923	1923	1	X
270	NA	1	27	27	=
270	NA	28	28	1	D
270	NA	29	471	443	=
270	NA	472	471	0	I
270	NA	472	755	284	=
270	NA	756	755	0	I
270	NA	756	786	31	=
270	NA	787	787	1	D
270	NA	788	940	153	=
270	NA	941	940	0	I
270	NA	941	943	3	=
270	NA	944	943	0	I
270	NA	944	944	1	=
270	NA	945	945	1	X
270	NA	946	1864	919	=
270	NA	1865	1865	1	D
270	NA	1866	1923	58	=
271	NA	1	1923	1923	=
272	NA	1	77	77	=
272	NA	78	78	1	D
272	NA	79	102	24	=
272	NA	103	102	0	I
272	NA	103	939	837	=
272	NA	940	945	6	D
272	NA	946	955	10	=
272	NA	956	957	2	X
272	NA	958	958	1	=
272	NA	959	970	12	D
272	NA	971	973	3	=
272	NA	974	973	0	I
272	NA	974	1923	950	=
273	NA	1	25	25	=
273	NA	26	143	118	D
273	NA	144	938	795	=
273	NA	939	949	11	D
273	NA	950	1645	696	=
273	NA	1646	1645	0	I
273	NA	1646	1923	278	=
274	NA	1	177	177	=
274	NA	178	178	1	D
274	NA	179	855	677	=
274	NA	856	855	0	I
274	NA	856	945	90	=
274	NA	946	946	1	D
274	NA	947	950	4	=
274	NA	951	951	1	D
274	NA	952	1301	350	=
274	NA	1302	1302	1	D
274	NA	1303	1535	233	=
274	NA	1536	1536	1	D
274	NA	1537	1564	28	=
274	NA	1565	1565	1	D
274	NA	1566	1632	67	=
274	NA	1633	1633	1	D
274	NA	1634	1860	227	=
274	NA	1861	1860	0	I
274	NA	1861	1923	63	=
275	NA	1	935	935	=
275	NA	936	939	4	D
275	NA	940	1923	984	=
276	NA	1	27	27	=
276	NA	28	28	1	D
276	NA	29	102	74	=
276	NA	103	102	0	I
276	NA	103	287	185	=
276	NA	288	289	2	D
276	NA	290	369	80	=
276	NA	370	369	0	I
276	NA	370	393	24	=
276	NA	394	394	1	D
276	NA	395	945	551	=
276	NA	946	945	0	I
276	NA	946	946	1	X
276	NA	947	957	11	=
276	NA	958	957	0	I
276	NA	958	962	5	=
276	NA	963	965	3	X
276	NA	966	967	2	=
276	NA	968	970	3	X
276	NA	971	1057	87	=
276	NA	1058	1057	0	I
276	NA	1058	1129	72	=
276	NA	1130	1130	1	D
276	NA	1131	1301	171	=
276	NA	1302	1302	1	D
276	NA	1303	1882	580	=
276	NA	1883	1882	0	I
276	NA	1883	1923	41	=
277	NA	1	101	101	=
277	NA	102	113	12	D
277	NA	114	1535	1422	=
277	NA	1536	1536	1	D
277	NA	1537	1923	387	=
278	NA	1	95	95	=
278	NA	96	96	1	D
278	NA	97	271	175	=
278	NA	272	271	0	I
278	NA	272	507	236	=
278	NA	508	507	0	I
278	NA	508	591	84	=
278	NA	592	592	1	D
278	NA	593	842	250	=
278	NA	843	842	0	I
278	NA	843	876	34	=
278	NA	877	877	1	D
278	NA	878	923	46	=
278	NA	924	923	0	I
278	NA	924	1179	256	=
278	NA	1180	1180	1	D
278	NA	1181	1235	55	=
278	NA	1236	1236	1	D
278	NA	1237	1486	250	=
278	NA	1487	1486	0	I
278	NA	1487	1587	101	=
278	NA	1588	1587	0	I
278	NA	1588	1675	88	=
278	NA	1676	1675	0	I
278	NA	1676	1751	76	=
278	NA	1752	1752	1	D
278	NA	1753	1923	171	=
279	NA	1	1200	1200	=
279	NA	1201	1200	0	I
279	NA	1201	1824	624	=
279	NA	1825	1825	1	D
279	NA	1826	1923	98	=
280	NA	1	103	103	=
280	NA	104	103	0	I
280	NA	104	807	704	=
280	NA	808	807	0	I
280	NA	808	1486	679	=
280	NA	1487	1487	1	D
280	NA	1488	1612	125	=
280	NA	1613	1613	1	D
280	NA	1614	1923	310	=
281	NA	1	103	103	=
281	NA	104	117	14	D
281	NA	118	1923	1806	=
282	NA	1	102	102	=
282	NA	103	102	0	I
282	NA	103	560	458	=
282	NA	561	561	1	D
282	NA	562	1535	974	=
282	NA	1536	1536	1	D
282	NA	1537	1800	264	=
282	NA	1801	1801	1	D
282	NA	1802	1923	122	=
283	NA	1	103	103	=
283	NA	104	103	0	I
283	NA	104	369	266	=
283	NA	370	370	1	X
283	NA	371	585	215	=
283	NA	586	586	1	D
283	NA	587	859	273	=
283	NA	860	860	1	D
283	NA	861	945	85	=
283	NA	946	963	18	D
283	NA	964	1138	175	=
283	NA	1139	1139	1	D
283	NA	1140	1658	519	=
283	NA	1659	1658	0	I
283	NA	1659	1833	175	=
283	NA	1834	1833	0	I
283	NA	1834	1923	90	=
284	NA	1	103	103	=
284	NA	104	103	0	I
284	NA	104	249	146	=
284	NA	250	249	0	I
284	NA	250	467	218	=
284	NA	468	468	1	D
284	NA	469	847	379	=
284	NA	848	848	1	D
284	NA	849	939	91	=
284	NA	940	945	6	D
284	NA	946	1923	978	=
285	NA	1	129	129	=
285	NA	130	129	0	I
285	NA	130	820	691	=
285	NA	821	821	1	D
285	NA	822	945	124	=
285	NA	946	947	2	D
285	NA	948	1078	131	=
285	NA	1079	1078	0	I
285	NA	1079	1648	570	=
285	NA	1649	1648	0	I
285	NA	1649	1891	243	=
285	NA	1892	1892	1	X
285	NA	1893	1923	31	=
286	NA	1	44	44	=
286	NA	45	44	0	I
286	NA	45	103	59	=
286	NA	104	103	0	I
286	NA	104	531	428	=
286	NA	532	532	1	D
286	NA	533	1922	1390	=
287	NA	1	102	102	=
287	NA	103	102	0	I
287	NA	103	213	111	=
287	NA	214	213	0	I
287	NA	214	962	749	=
287	NA	963	965	3	X
287	NA	966	967	2	=
287	NA	968	970	3	X
287	NA	971	1066	96	=
287	NA	1067	1069	3	X
287	NA	1070	1486	417	=
287	NA	1487	1486	0	I
287	NA	1487	1629	143	=
287	NA	1630	1629	0	I
287	NA	1630	1800	171	=
287	NA	1801	1801	1	D
287	NA	1802	1923	122	=
288	NA	1	103	103	=
288	NA	104	103	0	I
288	NA	104	1923	1820	=
289	NA	1	101	101	=
289	NA	102	113	12	D
289	NA	114	512	399	=
289	NA	513	512	0	I
289	NA	513	531	19	=
289	NA	532	532	1	D
289	NA	533	928	396	=
289	NA	929	928	0	I
289	NA	929	1461	533	=
289	NA	1462	1461	0	I
289	NA	1462	1505	44	=
289	NA	1506	1505	0	I
289	NA	1506	1824	319	=
289	NA	1825	1825	1	D
289	NA	1826	1923	98	=
290	NA	1	1923	1923	=
291	NA	1	740	740	=
291	NA	741	741	1	D
291	NA	742	939	198	=
291	NA	940	945	6	D
291	NA	946	1200	255	=
291	NA	1201	1200	0	I
291	NA	1201	1266	66	=
291	NA	1267	1266	0	I
291	NA	1267	1800	534	=
291	NA	1801	1800	0	I
291	NA	1801	1923	123	=
292	NA	1	102	102	=
292	NA	103	102	0	I
292	NA	103	939	837	=
292	NA	940	945	6	D
292	NA	946	1923	978	=
293	NA	1	935	935	=
293	NA	936	939	4	D
293	NA	940	1401	462	=
293	NA	1402	1401	0	I
293	NA	1402	1786	385	=
293	NA	1787	1787	1	D
293	NA	1788	1923	136	=
294	NA	1	945	945	=
294	NA	946	945	0	I
294	NA	946	1923	978	=
295	NA	1	103	103	=
295	NA	104	105	2	D
295	NA	106	829	724	=
295	NA	830	829	0	I
295	NA	830	832	3	=
295	NA	833	833	1	X
295	NA	834	834	1	=
295	NA	835	836	2	X
295	NA	837	838	2	=
295	NA	839	838	0	I
295	NA	839	840	2	=
295	NA	841	843	3	X
295	NA	844	845	2	=
295	NA	846	846	1	X
295	NA	847	848	2	=
295	NA	849	850	2	X
295	NA	851	852	2	=
295	NA	853	852	0	I
295	NA	853	854	2	=
295	NA	855	854	0	I
295	NA	855	856	2	=
295	NA	857	859	3	X
295	NA	860	861	2	=
295	NA	862	861	0	I
295	NA	862	864	3	=
295	NA	865	866	2	X
295	NA	867	867	1	=
295	NA	868	870	3	X
295	NA	871	872	2	=
295	NA	873	872	0	I
295	NA	873	875	3	=
295	NA	876	875	0	I
295	NA	876	876	1	=
295	NA	877	877	1	X
295	NA	878	880	3	=
295	NA	881	881	1	X
295	NA	882	884	3	=
295	NA	885	884	0	I
295	NA	885	885	1	=
295	NA	886	886	1	X
295	NA	887	889	3	=
295	NA	890	889	0	I
295	NA	890	890	1	=
295	NA	891	892	2	X
295	NA	893	896	4	=
295	NA	897	896	0	I
295	NA	897	898	2	=
295	NA	899	899	1	X
295	NA	900	901	2	=
295	NA	902	901	0	I
295	NA	902	907	6	=
295	NA	908	909	2	X
295	NA	910	912	3	=
295	NA	913	912	0	I
295	NA	913	915	3	=
295	NA	916	915	0	I
295	NA	916	916	1	X
295	NA	917	918	2	=
295	NA	919	921	3	X
295	NA	922	922	1	=
295	NA	923	924	2	X
295	NA	925	926	2	=
295	NA	927	926	0	I
295	NA	927	929	3	=
295	NA	930	930	1	X
295	NA	931	931	1	=
295	NA	932	934	3	X
295	NA	935	936	2	=
295	NA	937	937	1	X
295	NA	938	939	2	=
295	NA	940	939	0	I
295	NA	940	942	3	=
295	NA	943	946	4	X
295	NA	947	948	2	=
295	NA	949	948	0	I
295	NA	949	949	1	X
295	NA	950	952	3	=
295	NA	953	953	1	X
295	NA	954	956	3	=
295	NA	957	956	0	I
295	NA	957	959	3	=
295	NA	960	960	1	X
296	NA	1	103	103	=
296	NA	104	103	0	I
296	NA	104	1923	1820	=
297	NA	1	44	44	=
297	NA	45	44	0	I
297	NA	45	103	59	=
297	NA	104	275	172	D
297	NA	276	876	601	=
297	NA	877	877	1	D
297	NA	878	944	67	=
297	NA	945	944	0	I
297	NA	945	945	1	X
297	NA	946	1106	161	=
297	NA	1107	1107	1	D
297	NA	1108	1889	782	=
297	NA	1890	1890	1	D
297	NA	1891	1923	33	=
298	NA	1	101	101	=
298	NA	102	113	12	D
298	NA	114	1335	1222	=
298	NA	1336	1335	0	I
298	NA	1336	1889	554	=
298	NA	1890	1890	1	D
298	NA	1891	1923	33	=
299	NA	1	305	305	=
299	NA	306	305	0	I
299	NA	306	585	280	=
299	NA	586	586	1	D
299	NA	587	1074	488	=
299	NA	1075	1075	1	D
299	NA	1076	1923	848	=
300	NA	1	25	25	=
300	NA	26	143	118	D
300	NA	144	585	442	=
300	NA	586	586	1	D
300	NA	587	938	352	=
300	NA	939	949	11	D
300	NA	950	1923	974	=
301	NA	1	103	103	=
301	NA	104	103	0	I
301	NA	104	1923	1820	=
302	NA	1	1923	1923	=
303	NA	1	101	101	=
303	NA	102	113	12	D
303	NA	114	1923	1810	=
304	NA	1	18	18	=
304	NA	19	18	0	I
304	NA	19	81	63	=
304	NA	82	81	0	I
304	NA	82	103	22	=
304	NA	104	112	9	D
304	NA	113	113	1	X
304	NA	114	291	178	=
304	NA	292	291	0	I
304	NA	292	369	78	=
304	NA	370	370	1	D
304	NA	371	393	23	=
304	NA	394	394	1	D
304	NA	395	864	470	=
304	NA	865	864	0	I
304	NA	865	932	68	=
304	NA	933	945	13	D
304	NA	946	1200	255	=
304	NA	1201	1201	1	D
304	NA	1202	1307	106	=
304	NA	1308	1307	0	I
304	NA	1308	1922	615	=
305	NA	1	1923	1923	=
306	NA	1	102	102	=
306	NA	103	102	0	I
306	NA	103	757	655	=
306	NA	758	757	0	I
306	NA	758	1006	249	=
306	NA	1007	1006	0	I
306	NA	1007	1608	602	=
306	NA	1609	1609	1	D
306	NA	1610	1786	177	=
306	NA	1787	1786	0	I
306	NA	1787	1923	137	=
306	NA	1924	1923	0	S
307	NA	1	273	273	=
307	NA	274	274	1	D
307	NA	275	336	62	=
307	NA	337	336	0	I
307	NA	337	467	131	=
307	NA	468	468	1	D
307	NA	469	623	155	=
307	NA	624	624	1	D
307	NA	625	740	116	=
307	NA	741	740	0	I
307	NA	741	1281	541	=
307	NA	1282	1281	0	I
307	NA	1282	1378	97	=
307	NA	1379	1379	1	D
307	NA	1380	1632	253	=
307	NA	1633	1633	1	D
307	NA	1634	1672	39	=
307	NA	1673	1673	1	D
307	NA	1674	1786	113	=
307	NA	1787	1787	1	D
307	NA	1788	1923	136	=
308	NA	1	585	585	=
308	NA	586	586	1	D
308	NA	587	842	256	=
308	NA	843	843	1	D
308	NA	844	1111	268	=
308	NA	1112	1111	0	I
308	NA	1112	1923	812	=
309	NA	1	77	77	=
309	NA	78	78	1	D
309	NA	79	1660	1582	=
309	NA	1661	1661	1	D
309	NA	1662	1824	163	=
309	NA	1825	1825	1	D
309	NA	1826	1923	98	=
310	NA	1	103	103	=
310	NA	104	105	2	D
310	NA	106	829	724	=
310	NA	830	829	0	I
310	NA	830	832	3	=
310	NA	833	833	1	X
310	NA	834	834	1	=
310	NA	835	836	2	X
310	NA	837	838	2	=
310	NA	839	838	0	I
310	NA	839	840	2	=
310	NA	841	843	3	X
310	NA	844	845	2	=
310	NA	846	846	1	X
310	NA	847	848	2	=
310	NA	849	850	2	X
310	NA	851	852	2	=
310	NA	853	852	0	I
310	NA	853	854	2	=
310	NA	855	854	0	I
310	NA	855	856	2	=
310	NA	857	859	3	X
310	NA	860	861	2	=
310	NA	862	861	0	I
310	NA	862	864	3	=
310	NA	865	866	2	X
310	NA	867	867	1	=
310	NA	868	870	3	X
310	NA	871	872	2	=
310	NA	873	872	0	I
310	NA	873	875	3	=
310	NA	876	875	0	I
310	NA	876	876	1	=
310	NA	877	877	1	X
310	NA	878	880	3	=
310	NA	881	881	1	X
310	NA	882	884	3	=
310	NA	885	884	0	I
310	NA	885	885	1	=
310	NA	886	886	1	X
310	NA	887	889	3	=
310	NA	890	889	0	I
310	NA	890	890	1	=
310	NA	891	892	2	X
310	NA	893	896	4	=
310	NA	897	896	0	I
310	NA	897	898	2	=
310	NA	899	899	1	X
310	NA	900	901	2	=
310	NA	902	901	0	I
310	NA	902	907	6	=
310	NA	908	909	2	X
310	NA	910	912	3	=
310	NA	913	912	0	I
310	NA	913	915	3	=
310	NA	916	915	0	I
310	NA	916	916	1	X
310	NA	917	918	2	=
310	NA	919	921	3	X
310	NA	922	922	1	=
310	NA	923	924	2	X
310	NA	925	926	2	=
310	NA	927	926	0	I
310	NA	927	929	3	=
310	NA	930	930	1	X
310	NA	931	931	1	=
310	NA	932	934	3	X
310	NA	935	936	2	=
310	NA	937	937	1	X
310	NA	938	939	2	=
310	NA	940	939	0	I
310	NA	940	942	3	=
310	NA	943	946	4	X
310	NA	947	948	2	=
310	NA	949	948	0	I
310	NA	949	949	1	X
310	NA	950	952	3	=
310	NA	953	953	1	X
310	NA	954	956	3	=
310	NA	957	956	0	I
310	NA	957	959	3	=
310	NA	960	960	1	X
311	NA	1	941	941	=
311	NA	942	945	4	D
311	NA	946	1923	978	=
312	NA	1	44	44	=
312	NA	45	45	1	D
312	NA	46	62	17	=
312	NA	63	64	2	X
312	NA	65	112	48	=
312	NA	113	113	1	D
312	NA	114	254	141	=
312	NA	255	254	0	I
312	NA	255	410	156	=
312	NA	411	410	0	I
312	NA	411	842	432	=
312	NA	843	843	1	D
312	NA	844	939	96	=
312	NA	940	945	6	D
312	NA	946	1240	295	=
312	NA	1241	1240	0	I
312	NA	1241	1589	349	=
312	NA	1590	1590	1	D
312	NA	1591	1608	18	=
312	NA	1609	1608	0	I
312	NA	1609	1645	37	=
312	NA	1646	1645	0	I
312	NA	1646	1852	207	=
312	NA	1853	1853	1	D
312	NA	1854	1923	70	=
313	NA	1	103	103	=
313	NA	104	103	0	I
313	NA	104	1923	1820	=
314	NA	1	103	103	=
314	NA	104	105	2	D
314	NA	106	240	135	=
314	NA	241	241	1	D
314	NA	242	357	116	=
314	NA	358	358	1	D
314	NA	359	829	471	=
314	NA	830	829	0	I
314	NA	830	832	3	=
314	NA	833	833	1	X
314	NA	834	834	1	=
314	NA	835	836	2	X
314	NA	837	838	2	=
314	NA	839	838	0	I
314	NA	839	840	2	=
314	NA	841	843	3	X
314	NA	844	845	2	=
314	NA	846	846	1	X
314	NA	847	848	2	=
314	NA	849	850	2	X
314	NA	851	852	2	=
314	NA	853	852	0	I
314	NA	853	854	2	=
314	NA	855	854	0	I
314	NA	855	856	2	=
314	NA	857	859	3	X
314	NA	860	861	2	=
314	NA	862	861	0	I
314	NA	862	864	3	=
314	NA	865	866	2	X
314	NA	867	867	1	=
314	NA	868	870	3	X
314	NA	871	872	2	=
314	NA	873	872	0	I
314	NA	873	875	3	=
314	NA	876	875	0	I
314	NA	876	876	1	=
314	NA	877	877	1	X
314	NA	878	880	3	=
314	NA	881	881	1	X
314	NA	882	884	3	=
314	NA	885	884	0	I
314	NA	885	885	1	=
314	NA	886	886	1	X
314	NA	887	889	3	=
314	NA	890	889	0	I
314	NA	890	890	1	=
314	NA	891	892	2	X
314	NA	893	896	4	=
314	NA	897	896	0	I
314	NA	897	898	2	=
314	NA	899	899	1	X
314	NA	900	901	2	=
314	NA	902	901	0	I
314	NA	902	907	6	=
314	NA	908	909	2	X
314	NA	910	912	3	=
314	NA	913	912	0	I
314	NA	913	915	3	=
314	NA	916	915	0	I
314	NA	916	916	1	X
314	NA	917	918	2	=
314	NA	919	921	3	X
314	NA	922	922	1	=
314	NA	923	924	2	X
314	NA	925	926	2	=
314	NA	927	926	0	I
314	NA	927	929	3	=
314	NA	930	930	1	X
314	NA	931	931	1	=
314	NA	932	934	3	X
314	NA	935	936	2	=
314	NA	937	937	1	X
314	NA	938	939	2	=
314	NA	940	939	0	I
314	NA	940	942	3	=
314	NA	943	946	4	X
314	NA	947	948	2	=
314	NA	949	949	1	X
314	NA	950	950	1	=
314	NA	951	951	1	X
314	NA	952	956	5	=
314	NA	957	956	0	I
314	NA	957	959	3	=
315	NA	1	101	101	=
315	NA	102	113	12	D
315	NA	114	859	746	=
315	NA	860	859	0	I
315	NA	860	1922	1063	=
316	NA	1	111	111	=
316	NA	112	113	2	D
316	NA	114	1213	1100	=
316	NA	1214	1214	1	D
316	NA	1215	1791	577	=
316	NA	1792	1791	0	I
316	NA	1792	1923	132	=
317	NA	1	1923	1923	=
318	NA	1	1923	1923	=
319	NA	1	103	103	=
319	NA	104	103	0	I
319	NA	104	1923	1820	=
320	NA	1	1423	1423	=
320	NA	1424	1424	1	D
320	NA	1425	1923	499	=
321	NA	1	102	102	=
321	NA	103	102	0	I
321	NA	103	240	138	=
321	NA	241	241	1	D
321	NA	242	962	721	=
321	NA	963	965	3	X
321	NA	966	967	2	=
321	NA	968	970	3	X
321	NA	971	1923	953	=
322	NA	1	939	939	=
322	NA	940	945	6	D
322	NA	946	1923	978	=
323	NA	1	102	102	=
323	NA	103	103	1	X
323	NA	104	1923	1820	=
324	NA	1	0	0	S
324	NA	1	103	103	=
324	NA	104	103	0	I
324	NA	104	939	836	=
324	NA	940	945	6	D
324	NA	946	1923	978	=
325	NA	1	44	44	=
325	NA	45	44	0	I
325	NA	45	103	59	=
325	NA	104	112	9	D
325	NA	113	113	1	X
325	NA	114	379	266	=
325	NA	380	379	0	I
325	NA	380	439	60	=
325	NA	440	439	0	I
325	NA	440	643	204	=
